Transfering datalog.txt ...
00:02:01.444 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.63999939, humidity:Bulkhead_BME:33.02246094,MID_BME:36.32617188, pressure:Bulkhead_BME:1011.99047852,MID_BME:1012.57049561,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.347 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.29882812,MID_BME:36.04980469, pressure:Bulkhead_BME:1011.93798828,MID_BME:1012.49853516,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.403 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.26367188,MID_BME:35.98144531, pressure:Bulkhead_BME:1011.95446777,MID_BME:1012.48071289,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.458 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:35.98144531, pressure:Bulkhead_BME:1011.90795898,MID_BME:1012.48071289,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.514 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.06054688, pressure:Bulkhead_BME:1011.90795898,MID_BME:1012.45666504,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.569 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.35644531,MID_BME:36.06054688, pressure:Bulkhead_BME:1011.94860840,MID_BME:1012.45666504,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.625 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.35644531,MID_BME:35.96972656, pressure:Bulkhead_BME:1011.94860840,MID_BME:1012.47961426,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.680 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.25195312,MID_BME:35.94726562, pressure:Bulkhead_BME:1011.93377686,MID_BME:1012.45257568,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.736 -> current:0.11718750 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.25195312,MID_BME:35.94726562, pressure:Bulkhead_BME:1011.93377686,MID_BME:1012.45257568,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.791 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.40332031,MID_BME:36.02636719, pressure:Bulkhead_BME:1011.95031738,MID_BME:1012.47314453,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.846 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.30957031,MID_BME:36.02636719, pressure:Bulkhead_BME:1011.94580078,MID_BME:1012.47314453,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.902 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.30957031,MID_BME:36.00390625, pressure:Bulkhead_BME:1011.94580078,MID_BME:1012.48931885,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:12.957 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.31054688,MID_BME:36.00390625, pressure:Bulkhead_BME:1011.93109131,MID_BME:1012.48931885,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.013 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.31054688,MID_BME:36.04980469, pressure:Bulkhead_BME:1011.93109131,MID_BME:1012.46868896,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.069 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32128906,MID_BME:36.10644531, pressure:Bulkhead_BME:1011.96990967,MID_BME:1012.48931885,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.124 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32128906,MID_BME:36.10644531, pressure:Bulkhead_BME:1011.96990967,MID_BME:1012.48931885,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.179 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.28710938,MID_BME:36.02636719, pressure:Bulkhead_BME:1011.92071533,MID_BME:1012.46453857,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.235 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.02636719, pressure:Bulkhead_BME:1011.93719482,MID_BME:1012.46453857,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.290 -> current:0.23437500 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.04980469, pressure:Bulkhead_BME:1011.93719482,MID_BME:1012.47625732,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.345 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32226562,MID_BME:36.04980469, pressure:Bulkhead_BME:1011.93280029,MID_BME:1012.47625732,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.401 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32226562,MID_BME:35.99218750, pressure:Bulkhead_BME:1011.93280029,MID_BME:1012.46697998,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.457 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.25195312,MID_BME:36.08398438, pressure:Bulkhead_BME:1011.90795898,MID_BME:1012.47174072,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.512 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.25195312,MID_BME:36.08398438, pressure:Bulkhead_BME:1011.90795898,MID_BME:1012.47174072,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.568 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.24023438,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.93029785,MID_BME:1012.47344971,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.623 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.31054688,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.92419434,MID_BME:1012.47344971,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.679 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.31054688,MID_BME:36.04980469, pressure:Bulkhead_BME:1011.92419434,MID_BME:1012.48657227,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.734 -> current:0.35156250 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.75000000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32128906,MID_BME:36.04980469, pressure:Bulkhead_BME:1011.94580078,MID_BME:1012.48657227,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.789 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32128906,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.94580078,MID_BME:1012.47344971,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.845 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.94342041,MID_BME:1012.48474121,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.900 -> current:0.23437500 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.87500000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:35.96972656, pressure:Bulkhead_BME:1011.94342041,MID_BME:1012.48474121,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:13.956 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.87500000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.10000038,MID_BME:23.72999954, humidity:Bulkhead_BME:33.32128906,MID_BME:36.02636719, pressure:Bulkhead_BME:1011.91790771,MID_BME:1012.48474121,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.011 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.87500000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.36816406,MID_BME:36.02636719, pressure:Bulkhead_BME:1011.94860840,MID_BME:1012.48474121,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.067 -> current:0.23437500 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.87500000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.36816406,MID_BME:36.00488281, pressure:Bulkhead_BME:1011.94860840,MID_BME:1012.47344971,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.122 -> current:0.58593750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.00488281, pressure:Bulkhead_BME:1011.94415283,MID_BME:1012.47344971,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.177 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.07226562, pressure:Bulkhead_BME:1011.94415283,MID_BME:1012.51055908,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.233 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.07226562, pressure:Bulkhead_BME:1011.92028809,MID_BME:1012.50366211,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.288 -> current:0.11718750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.10742188, pressure:Bulkhead_BME:1011.92028809,MID_BME:1012.50781250,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.344 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.73999977, humidity:Bulkhead_BME:33.30957031,MID_BME:36.00488281, pressure:Bulkhead_BME:1011.92205811,MID_BME:1012.49639893,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.399 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.73999977, humidity:Bulkhead_BME:33.30957031,MID_BME:36.00488281, pressure:Bulkhead_BME:1011.92272949,MID_BME:1012.49639893,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.455 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.30957031,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.92272949,MID_BME:1012.51055908,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.510 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.34472656,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.92718506,MID_BME:1012.51055908,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.565 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.34472656,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.92718506,MID_BME:1012.48718262,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.621 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.33300781,MID_BME:36.01562500, pressure:Bulkhead_BME:1011.92028809,MID_BME:1012.48718262,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.676 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.56250000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.73999977, humidity:Bulkhead_BME:33.33300781,MID_BME:35.91406250, pressure:Bulkhead_BME:1011.92028809,MID_BME:1012.49981689,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.732 -> current:0.35156250 voltage:16.17187500 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.35644531,MID_BME:36.03906250, pressure:Bulkhead_BME:1011.95373535,MID_BME:1012.49578857,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.787 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:23.93750000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.72999954, humidity:Bulkhead_BME:33.35644531,MID_BME:36.03906250, pressure:Bulkhead_BME:1011.93060303,MID_BME:1012.49578857,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.843 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.73999977, humidity:Bulkhead_BME:33.35644531,MID_BME:36.02734375, pressure:Bulkhead_BME:1011.93060303,MID_BME:1012.50500488,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:04:14.898 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.11000061,MID_BME:23.73999977, humidity:Bulkhead_BME:33.32128906,MID_BME:36.02734375, pressure:Bulkhead_BME:1011.91687012,MID_BME:1012.50500488,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
