Transfering datalog.txt ...
00:00:33.183 -> current:0.58593750 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.06250000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.36523438,MID_BME:35.55078125, pressure:Bulkhead_BME:1011.66967773,MID_BME:1012.23431396,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.238 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.41210938,MID_BME:35.48242188, pressure:Bulkhead_BME:1011.66802979,MID_BME:1012.22747803,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.293 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.41210938,MID_BME:35.60742188, pressure:Bulkhead_BME:1011.66802979,MID_BME:1012.23608398,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.348 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.38867188,MID_BME:35.60742188, pressure:Bulkhead_BME:1011.67218018,MID_BME:1012.23608398,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.403 -> current:0.35156250 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.88999939, humidity:Bulkhead_BME:30.38867188,MID_BME:35.52832031, pressure:Bulkhead_BME:1011.67218018,MID_BME:1012.23327637,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.458 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.79999924,MID_BME:23.88999939, humidity:Bulkhead_BME:30.38867188,MID_BME:35.52832031, pressure:Bulkhead_BME:1011.65521240,MID_BME:1012.23327637,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.513 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.79999924,MID_BME:23.87999916, humidity:Bulkhead_BME:30.38867188,MID_BME:35.50488281, pressure:Bulkhead_BME:1011.65521240,MID_BME:1012.22235107,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.568 -> current:0.35156250 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:24.00000000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.37695312,MID_BME:35.50488281, pressure:Bulkhead_BME:1011.65594482,MID_BME:1012.22235107,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.624 -> current:0.35156250 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.37695312,MID_BME:35.53906250, pressure:Bulkhead_BME:1011.65594482,MID_BME:1012.22064209,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:00:33.679 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:25.75000000,Orin_Temp:23.93750000,Bulkhead_BME:26.80999947,MID_BME:23.87999916, humidity:Bulkhead_BME:30.34179688,MID_BME:35.53906250, pressure:Bulkhead_BME:1011.64111328,MID_BME:1012.22064209,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
